Floor,FloorAll,Link,Area,Address,Price,PriceBySquare,City
2,3,https://vidnoye.cian.ru/rent/flat/156312976/,27,"Московская область, Ленинский район, д. Дроздово",2e4,740.7407407407408,д. Дроздово
3,3,https://vidnoye.cian.ru/rent/flat/164398633/,30,"Московская область, м. Домодедовская, Ленинский район, д. Дроздово, 35Б",32900,1096.6666666666667,Ленинский район
6,17,https://ramenskoye.cian.ru/rent/flat/164522401/,43,"Московская область, м. Котельники, Раменский район, д. Островцы, Баулинская улица, 3",2e4,465.1162790697674,Раменский район
8,12,https://noginsk.cian.ru/rent/flat/160785990/,44,"Московская область, м. Новогиреево, Ногинский район, пос. Зеленый, улица Школьная, 15",18e3,409.09090909090907,Ногинский район
2,5,https://podolsk.cian.ru/rent/flat/163982235/,32,"Московская область, Подольск городской округ, Подольск, район Межшоссейный, улица Свердлова, 23",2e4,625,Подольск
3,3,https://vidnoye.cian.ru/rent/flat/163869634/,30,"Московская область, м. Марьино, Ленинский район, с. Беседы, Советская улица",2e4,666.6666666666666,Ленинский район
1,9,https://ramenskoye.cian.ru/rent/flat/157108821/,33,"Московская область, Раменский район, Раменское, улица Гурьева, 10",2e4,606.060606060606,Раменское
9,17,https://balashikha.cian.ru/rent/flat/162992267/,50,"Московская область, Балашихинский район, Балашиха городской округ, Балашиха, район Южный, улица Твардовского, 26",2e4,400,Балашиха городской округ
15,17,https://zvenigorod.cian.ru/rent/flat/161466896/,44,"Московская область, Звенигород городской округ, Звенигород, Супонево мкр, к5",2e4,454.54545454545456,Звенигород
8,16,https://www.cian.ru/rent/flat/161682229/,35,"Московская область, Люберцы городской округ, Октябрьский пгт, улица 60 лет Победы, 3",2e4,571.4285714285714,Октябрьский пгт
3,9,https://lytkarino.cian.ru/rent/flat/163808143/,40,"Московская область, Лыткарино городской округ, Лыткарино, Набережная улица, 12а",2e4,500,Лыткарино
13,16,https://korolev.cian.ru/rent/flat/164057267/,39,"Московская область, Королев городской округ, Королев, район Костино, проспект Космонавтов, 1б",2e4,512.8205128205128,Королев
7,17,https://solnechnogorsk.cian.ru/rent/flat/164046895/,43,"Московская область, Солнечногорский район, д. Брехово, Школьный мкр, к8",2e4,465.1162790697674,д. Брехово
1,5,https://ramenskoye.cian.ru/rent/flat/164080914/,31,"Московская область, Раменский район, Родники городское поселение, Родники пгт, улица Большая Учительская, 11",2e4,645.1612903225806,Родники городское поселение
13,16,https://solnechnogorsk.cian.ru/rent/flat/161949269/,43,"Московская область, Солнечногорский район, д. Брехово, Школьный мкр, к8",2e4,465.1162790697674,д. Брехово
12,17,https://ivanteyevka.cian.ru/rent/flat/164023918/,43,"Московская область, Ивантеевка городской округ, Ивантеевка, Хлебозаводская улица, 12к4",2e4,465.1162790697674,Ивантеевка
2,14,https://zhukovsky.cian.ru/rent/flat/157816588/,36,"Московская область, Жуковский городской округ, Жуковский, Муромская улица, 30",2e4,555.5555555555555,Жуковский
1,9,https://golitsyno.cian.ru/rent/flat/164010782/,35,"Московская область, Одинцовский район, Голицыно, Советская улица, 56к1",2e4,571.4285714285714,Голицыно
1,2,https://aprelevka.cian.ru/rent/flat/162340072/,48,"Московская область, Наро-Фоминский городской округ, Апрелевка, улица Комсомольская, 11",2e4,416.6666666666667,Апрелевка
11,14,https://lobnya.cian.ru/rent/flat/158387714/,35,"Московская область, Лобня городской округ, Лобня, Спортивная улица, 7к3",2e4,571.4285714285714,Лобня
13,19,https://podolsk.cian.ru/rent/flat/162988230/,42,"Московская область, м. Аннино, Подольск городской округ, пос. Сосновый Бор, дорога Объездная, 2",2e4,476.1904761904762,Подольск городской округ
4,12,https://vidnoye.cian.ru/rent/flat/162763942/,20,"Московская область, Ленинский район, с. Молоково, бульвар Ново-Молоковский, 10",2e4,1e3,с. Молоково
6,9,https://odintsovo.cian.ru/rent/flat/157040395/,34,"Московская область, Одинцовский район, Большие Вяземы пгт, пос. Школьный, 8",2e4,588.2352941176471,Большие Вяземы пгт
3,5,https://domodedovo.cian.ru/rent/flat/161988314/,38,"Московская область, Домодедовский район, Домодедово городской округ, Домодедово, Северный мкр, район Северный, проезд 1-й Московский, 16А",2e4,526.3157894736842,Домодедово городской округ
4,17,https://balashikha.cian.ru/rent/flat/160724477/,40,"Московская область, Балашихинский район, Балашиха городской округ, Балашиха, Ольгино мкр, район Железнодорожный (Ольгино), улица Главная, 26",2e4,500,Балашиха городской округ
5,12,https://balashikha.cian.ru/rent/flat/154605429/,38,"Московская область, Балашихинский район, Балашиха городской округ, Балашиха, Дзержинского мкр, 33",2e4,526.3157894736842,Балашиха городской округ
6,17,https://lobnya.cian.ru/rent/flat/164648807/,38,"Московская область, Лобня городской округ, Лобня, Аэропортовская улица, 9",2e4,526.3157894736842,Лобня
1,4,https://lyubertsy.cian.ru/rent/flat/164708194/,34,"Московская область, Люберецкий район, Люберцы, м. Лермонтовский проспект, Комсомольская улица, 9",21e3,617.6470588235294,Люберцы
2,25,https://balashikha.cian.ru/rent/flat/159849282/,30,"Московская область, Балашихинский район, Балашиха городской округ, Балашиха, 1 Мая мкр, 4К1",21e3,700,Балашиха городской округ
15,44,https://krasnogorsk.cian.ru/rent/flat/164697834/,35,"Московская область, Красногорский район, Красногорск, м. Мякинино, район Павшинская пойма, улица Авангардная, 2",35e3,1e3,Красногорск
4,9,https://reutov.cian.ru/rent/flat/164590297/,35,"Московская область, Реутов, улица Победы, 30",2e4,571.4285714285714,улица Победы
2,25,https://krasnogorsk.cian.ru/rent/flat/164708974/,30,"Московская область, Красногорский район, Красногорск, м. Мякинино, район Павшинская пойма, улица Молодежная, 4",28e3,933.3333333333334,Красногорск
2,25,https://balashikha.cian.ru/rent/flat/159849282/,30,"Московская область, Балашихинский район, Балашиха городской округ, Балашиха, 1 Мая мкр, 4К1",21e3,700,Балашиха городской округ
1,4,https://www.cian.ru/rent/flat/162035791/,36,"Московская область, м. Тушинская, Истра городской округ, д. Черная, улица Широкая, 23",21e3,583.3333333333334,Истра городской округ
12,15,https://balashikha.cian.ru/rent/flat/164618296/,35,"Московская область, Балашихинский район, Балашиха городской округ, Балашиха, м. Новокосино, Керамик мкр, район Железнодорожный (Керамик), проезд Железнодорожный, 29",21e3,600,Балашиха городской округ
4,5,https://www.cian.ru/rent/flat/164373958/,33,"Московская область, м. Румянцево, Наро-Фоминский городской округ, Селятино пгт, улица Клубная",21e3,636.3636363636364,Наро-Фоминский городской округ
5,12,https://kolomna.cian.ru/rent/flat/163883317/,57,"Московская область, Коломна, улица Фрунзе, 41",21e3,368.42105263157896,улица Фрунзе
3,14,https://balashikha.cian.ru/rent/flat/164597218/,45,"Московская область, Балашихинский район, Балашиха городской округ, Балашиха, м. Новогиреево, Дзержинского мкр, 51",21e3,466.6666666666667,Балашиха городской округ
4,5,https://lobnya.cian.ru/rent/flat/164609616/,35,"Московская область, Лобня городской округ, Лобня, м. Савеловская, Авиационная улица, 14",21e3,600,Лобня
4,17,https://balashikha.cian.ru/rent/flat/157170120/,43,"Московская область, Балашихинский район, Балашиха городской округ, Балашиха, м. Новогиреево, Ольгино мкр, район Железнодорожный (Ольгино), улица Ляхова, 3",21e3,488.3720930232558,Балашиха городской округ
7,17,https://lyubertsy.cian.ru/rent/flat/164352945/,34,"Московская область, Люберецкий район, Люберцы, м. Выхино, район Люберцы 2015 2018, улица Вертолетная, 20",21e3,617.6470588235294,Люберцы
4,5,https://lobnya.cian.ru/rent/flat/164593886/,32,"Московская область, Лобня городской округ, Лобня, м. Алтуфьево, Авиационная улица, 14",21e3,656.25,Лобня
4,17,https://vidnoye.cian.ru/rent/flat/164467616/,38,"Московская область, Ленинский район, д. Боброво, улица Крымская, 17к1",21e3,552.6315789473684,д. Боброво
6,17,https://lyubertsy.cian.ru/rent/flat/164693303/,30,"Московская область, Люберецкий район, Люберцы, м. Выхино, район Люберцы 2015 2018, улица Барыкина, 8",21e3,700,Люберцы
16,16,https://lobnya.cian.ru/rent/flat/160265954/,36,"Московская область, Лобня городской округ, Лобня, м. Алтуфьево, Аэропортовская улица, 7",21e3,583.3333333333334,Лобня
2,25,https://balashikha.cian.ru/rent/flat/164369890/,42,"Московская область, Балашихинский район, Балашиха городской округ, Балашиха, м. Новогиреево, район Южный, улица Твардовского, 42",21e3,500,Балашиха городской округ
5,5,https://www.cian.ru/rent/flat/163745772/,38,"Московская область, м. Выхино, Люберцы городской округ, д. Марусино, улица Заречная, 34к7",21e3,552.6315789473684,Люберцы городской округ
1,5,https://pushkino.cian.ru/rent/flat/163925486/,34,"Московская область, Пушкинский район, Пушкино, улица Горького, 6",21e3,617.6470588235294,Пушкино
1,5,https://odintsovo.cian.ru/rent/flat/164665362/,33,"Московская область, Одинцовский район, Одинцово, район микрорайон 1, Садовая улица, 10",21e3,636.3636363636364,Одинцово
5,5,https://domodedovo.cian.ru/rent/flat/164116692/,31,"Московская область, Домодедовский район, Домодедово городской округ, Домодедово, Авиационный мкр, район Авиационный, улица Ильюшина, 15/1",21e3,677.4193548387096,Домодедово городской округ
7,19,https://pushkino.cian.ru/rent/flat/164257240/,34,"Московская область, Пушкинский район, Пушкино, м. Комсомольская, улица Просвещения, 13к3",21e3,617.6470588235294,Пушкино
3,17,https://korolev.cian.ru/rent/flat/164544101/,44,"Московская область, Королев городской округ, Королев, Болшево мкр, район Юбилейный, Пушкинская улица, 15",21e3,477.27272727272725,Королев
4,9,https://mytishchi.cian.ru/rent/flat/157505919/,31,"Московская область, Мытищинский район, Мытищи городской округ, Мытищи, м. Медведково, район микрорайон 7, Летная улица, 38к1",21e3,677.4193548387096,Мытищи городской округ
8,20,https://pushkino.cian.ru/rent/flat/156858927/,43,"Московская область, Пушкинский район, Пушкино, м. Медведково, Новая Деревня мкр, Институтская улица, 12",21e3,488.3720930232558,Пушкино
3,5,https://odintsovo.cian.ru/rent/flat/163733051/,30,"Московская область, м. Крылатское, Одинцовский район, Барвихинское с/пос, пос. Дома отдыха Огарево",21e3,700,Одинцовский район
3,5,https://vidnoye.cian.ru/rent/flat/157810566/,32,"Московская область, Ленинский район, Видное, м. Домодедовская, Центральная улица",21e3,656.25,Видное
5,16,https://vidnoye.cian.ru/rent/flat/151484381/,38,"Московская область, Ленинский район, Видное, м. Домодедовская, Строительная улица, 23",21e3,552.6315789473684,Видное
5,9,https://balashikha.cian.ru/rent/flat/164693499/,35,"Московская область, Балашихинский район, Балашиха городской округ, Балашиха, м. Щелковская, район Новый свет, Звездная улица, 8",2e4,571.4285714285714,Балашиха городской округ
1,5,https://krasnogorsk.cian.ru/rent/flat/164136539/,36,"Московская область, Красногорский район, Красногорск, Опалиха мкр, район Опалиха, улица Геологов, 5",2e4,555.5555555555555,Красногорск
3,3,https://vidnoye.cian.ru/rent/flat/164398633/,30,"Московская область, м. Домодедовская, Ленинский район, д. Дроздово, 35Б",32900,1096.6666666666667,Ленинский район
5,16,https://vidnoye.cian.ru/rent/flat/151484381/,38,"Московская область, Ленинский район, Видное, м. Домодедовская, Строительная улица, 23",21e3,552.6315789473684,Видное
8,16,https://vidnoye.cian.ru/rent/flat/158592377/,37,"Московская область, Ленинский район, Видное, м. Домодедовская, Школьная улица",21e3,567.5675675675676,Видное
2,9,https://dolgoprudny.cian.ru/rent/flat/164589540/,32,"Московская область, Долгопрудный городской округ, Долгопрудный, Дирижабельная улица, 28",21e3,656.25,Долгопрудный
1,4,https://www.cian.ru/rent/flat/164354385/,23,"Московская область, м. Электрозаводская, Люберцы городской округ, Томилино пгт, Экопарк мкр, улица Твардовского",21e3,913.0434782608696,Люберцы городской округ
6,9,https://balashikha.cian.ru/rent/flat/164587744/,38,"Московская область, Балашихинский район, Балашиха городской округ, Балашиха, м. Новогиреево, Железнодорожный мкр, улица Советская, 10",21e3,552.6315789473684,Балашиха городской округ
4,6,https://zvenigorod.cian.ru/rent/flat/158994550/,42,"Московская область, Звенигород городской округ, Звенигород, улица Чехова, 13а",21e3,500,Звенигород
3,9,https://balashikha.cian.ru/rent/flat/161085732/,40,"Московская область, Балашихинский район, Балашиха городской округ, Балашиха, м. Новокосино, район Новский, улица Сосновая, 8",21e3,525,Балашиха городской округ
2,14,https://lobnya.cian.ru/rent/flat/164510283/,43,"Московская область, Лобня городской округ, Лобня, улица Борисова, 24",21e3,488.3720930232558,Лобня
8,9,https://zhukovsky.cian.ru/rent/flat/164457781/,33,"Московская область, Жуковский городской округ, Жуковский, м. Выхино, Московская площадь, 5",21e3,636.3636363636364,Жуковский
1,14,https://ramenskoye.cian.ru/rent/flat/163860959/,42,"Московская область, Раменский район, Раменское, улица Молодежная, 29",21e3,500,Раменское
4,17,https://balashikha.cian.ru/rent/flat/164020980/,42,"Московская область, Балашихинский район, Балашиха городской округ, Балашиха, Кучино мкр, район Железнодорожный (Леоновский парк), улица Брагина, 5",21e3,500,Балашиха городской округ
5,17,https://balashikha.cian.ru/rent/flat/157041218/,43,"Московская область, Балашихинский район, Балашиха городской округ, Балашиха, м. Новокосино, Ольгино мкр, район Железнодорожный (Ольгино), улица Шестая, 11",21e3,488.3720930232558,Балашиха городской округ
4,5,https://istra.cian.ru/rent/flat/158627779/,35,"Московская область, Истринский район, Истра, улица Ленина, 4",21e3,600,Истра
10,17,https://balashikha.cian.ru/rent/flat/164425858/,42,"Московская область, Балашихинский район, Балашиха городской округ, Балашиха, м. Новогиреево, район Балашиха-3, Московский проезд, 11",21e3,500,Балашиха городской округ
9,17,https://solnechnogorsk.cian.ru/rent/flat/164057727/,32,"Московская область, м. Водный стадион, Солнечногорский район, д. Подолино, улица Дачная, 9",21e3,656.25,Солнечногорский район
7,17,https://solnechnogorsk.cian.ru/rent/flat/156974769/,43,"Московская область, м. Пятницкое шоссе, Солнечногорский район, д. Брехово, Школьный мкр, к9",21e3,488.3720930232558,Солнечногорский район
8,16,https://ramenskoye.cian.ru/rent/flat/164229096/,43,"Московская область, Раменский район, Раменское, улица Чугунова, 15а",21e3,488.3720930232558,Раменское
5,9,https://balashikha.cian.ru/rent/flat/164284685/,36,"Московская область, Балашихинский район, Балашиха городской округ, Балашиха, район микрорайон 14 24, проспект Ленина, 53",21e3,583.3333333333334,Балашиха городской округ
4,9,https://zhukovsky.cian.ru/rent/flat/163965899/,33,"Московская область, Жуковский городской округ, Жуковский, улица Дзержинского, 4",21e3,636.3636363636364,Жуковский
7,16,https://balashikha.cian.ru/rent/flat/162898179/,40,"Московская область, Балашихинский район, Балашиха городской округ, Балашиха, м. Выхино, Салтыковка мкр, район Салтыковка, Октябрьская улица, 29",21e3,525,Балашиха городской округ
1,14,https://zhukovsky.cian.ru/rent/flat/163811762/,45,"Московская область, Жуковский городской округ, Жуковский, улица Солнечная, 1",21e3,466.6666666666667,Жуковский
5,9,https://ramenskoye.cian.ru/rent/flat/161942852/,33,"Московская область, Раменский район, Раменское, Красноармейская улица, 19",21e3,636.3636363636364,Раменское
1,14,https://ramenskoye.cian.ru/rent/flat/158379381/,45,"Московская область, Раменский район, Раменское, улица Молодежная, 30",21e3,466.6666666666667,Раменское
7,9,https://zhukovsky.cian.ru/rent/flat/159636657/,36,"Московская область, Жуковский городской округ, Жуковский, улица Чкалова, 7",21e3,583.3333333333334,Жуковский
6,17,https://balashikha.cian.ru/rent/flat/160785434/,40,"Московская область, Балашихинский район, Балашиха городской округ, Балашиха, район микрорайон 15, Советская улица, 56",21e3,525,Балашиха городской округ
5,12,https://vidnoye.cian.ru/rent/flat/164379764/,42,"Московская область, Ленинский район, Видное, улица Березовая, 13",25e3,595.2380952380952,Видное
2,25,https://krasnogorsk.cian.ru/rent/flat/164708974/,30,"Московская область, Красногорский район, Красногорск, м. Мякинино, район Павшинская пойма, улица Молодежная, 4",28e3,933.3333333333334,Красногорск
6,9,https://reutov.cian.ru/rent/flat/164691993/,33,"Московская область, Реутов, м. Новокосино, Комсомольская улица, 32",28e3,848.4848484848485,м. Новокосино
3,5,https://dzerzhinsky.cian.ru/rent/flat/163820897/,34,"Московская область, Дзержинский, м. Жулебино, улица Бондарева, 28",22e3,647.0588235294117,м. Жулебино
14,17,https://solnechnogorsk.cian.ru/rent/flat/163808349/,39,"Московская область, м. Речной вокзал, Солнечногорский район, д. Голубое, улица Родниковая, к1",22e3,564.1025641025641,Солнечногорский район
9,17,https://balashikha.cian.ru/rent/flat/164574030/,45,"Московская область, Балашихинский район, Балашиха городской округ, Балашиха, Ольгино мкр, район Железнодорожный (Центральный), улица Главная, 5",22e3,488.8888888888889,Балашиха городской округ
5,5,https://lyubertsy.cian.ru/rent/flat/164401189/,30,"Московская область, Люберецкий район, Люберцы, Волковская улица, 51",22e3,733.3333333333334,Люберцы
8,17,https://zvenigorod.cian.ru/rent/flat/164421620/,37,"Московская область, Звенигород городской округ, Звенигород, м. Славянский бульвар",22e3,594.5945945945946,Звенигород
17,18,https://krasnogorsk.cian.ru/rent/flat/164697427/,42,"Московская область, Красногорский район, Красногорск, м. Тушинская, Чернево-2 мкр, район Чернево, улица Вилора Трифонова, 8",22e3,523.8095238095239,Красногорск
9,9,https://balashikha.cian.ru/rent/flat/164697364/,36,"Московская область, Балашихинский район, Балашиха городской округ, Балашиха, м. Новогиреево, район Балашиха-1, улица Победы, 18",22e3,611.1111111111111,Балашиха городской округ
12,16,https://khimki.cian.ru/rent/flat/163495513/,40,"Московская область, Химки городской округ, Химки, м. Речной вокзал, Сходня мкр, район Сходня, улица Ленинградская, 1",22e3,550,Химки
1,3,https://dmitrov.cian.ru/rent/flat/164607189/,36,"Московская область, Дмитровский район, Габовское с/пос, с. Озерецкое, улица Никольская",22e3,611.1111111111111,Габовское с/пос
17,17,https://ivanteyevka.cian.ru/rent/flat/162986883/,47,"Московская область, Ивантеевка городской округ, Ивантеевка, м. Медведково, улица Новоселки, 4",22e3,468.0851063829787,Ивантеевка
4,7,https://vidnoye.cian.ru/rent/flat/164599922/,42,"Московская область, м. Домодедовская, Ленинский район, с. Молоково, проезд Солнечный, 8",22e3,523.8095238095239,Ленинский район
10,17,https://lyubertsy.cian.ru/rent/flat/163283174/,33,"Московская область, Люберецкий район, Люберцы, м. Лермонтовский проспект, район Люберцы 2015 2018, улица Дружбы, 5к1",22e3,666.6666666666666,Люберцы
10,17,https://reutov.cian.ru/rent/flat/164217799/,37,"Московская область, Реутов, м. Новокосино, улица Гагарина, 38",22e3,594.5945945945946,м. Новокосино
1,14,https://chekhov.cian.ru/rent/flat/164245669/,45,"Московская область, Чеховский район, Чехов, м. Аннино, Московская улица, 110",22e3,488.8888888888889,Чехов
8,16,https://vidnoye.cian.ru/rent/flat/163790186/,38,"Московская область, Ленинский район, Видное, Жуковский проезд, 7",22e3,578.9473684210526,Видное
4,5,https://vidnoye.cian.ru/rent/flat/164381875/,32,"Московская область, Ленинский район, Видное, Советская улица, 17",22e3,687.5,Видное
4,5,https://www.cian.ru/rent/flat/164693586/,32,"Московская область, Истра городской округ, с. Павловская Слобода, улица Стадион, 2",22e3,687.5,с. Павловская Слобода
4,5,https://vidnoye.cian.ru/rent/flat/164013456/,36,"Московская область, Ленинский район, Видное, м. Домодедовская, Советская улица, 30",22e3,611.1111111111111,Видное
4,9,https://dolgoprudny.cian.ru/rent/flat/164693316/,31,"Московская область, Долгопрудный городской округ, Долгопрудный, м. Речной вокзал, Лихачевское шоссе, 21",22e3,709.6774193548387,Долгопрудный
9,18,https://krasnogorsk.cian.ru/rent/flat/164692812/,40,"Московская область, Красногорский район, Красногорск, Чернево-2 мкр, район Чернево, улица Вилора Трифонова, 3",22e3,550,Красногорск
4,5,https://krasnogorsk.cian.ru/rent/flat/163906816/,33,"Московская область, Красногорский район, Красногорск, м. Тушинская, Опалиха мкр, район Опалиха, проезд Островского, 7",22e3,666.6666666666666,Красногорск
12,25,https://mytishchi.cian.ru/rent/flat/164453015/,32,"Московская область, Мытищинский район, Мытищи городской округ, Мытищи, м. ВДНХ, район Строителей, улица 2-я Институтская, 26А",22e3,687.5,Мытищи городской округ
3,17,https://balashikha.cian.ru/rent/flat/164379291/,38,"Московская область, Балашихинский район, Балашиха городской округ, Балашиха, м. Новокосино, Новое Павлино мкр, район Железнодорожный (Павлино), улица Троицкая, 4",22e3,578.9473684210526,Балашиха городской округ
1,3,https://www.cian.ru/rent/flat/163204762/,40,"Московская область, Истра городской округ, д. Черная, улица Солнечная, 6",22e3,550,д. Черная
1,5,https://lyubertsy.cian.ru/rent/flat/164682753/,40,"Московская область, Люберецкий район, Люберцы, район Красная горка, улица Митрофанова, 6",22e3,550,Люберцы
1,5,https://domodedovo.cian.ru/rent/flat/164679935/,35,"Московская область, Домодедовский район, Домодедово городской округ, Домодедово, Северный мкр, район Северный, улица Речная, 1А",19e3,542.8571428571429,Домодедово городской округ
15,44,https://krasnogorsk.cian.ru/rent/flat/164697834/,35,"Московская область, Красногорский район, Красногорск, м. Мякинино, район Павшинская пойма, улица Авангардная, 2",35e3,1e3,Красногорск
4,9,https://reutov.cian.ru/rent/flat/164590297/,35,"Московская область, Реутов, улица Победы, 30",2e4,571.4285714285714,улица Победы
1,5,https://lyubertsy.cian.ru/rent/flat/164682753/,40,"Московская область, Люберецкий район, Люберцы, район Красная горка, улица Митрофанова, 6",22e3,550,Люберцы
9,25,https://krasnogorsk.cian.ru/rent/flat/156069602/,35,"Московская область, Красногорский район, Красногорск, район Чернево, бульвар Космонавтов, 5",22e3,628.5714285714286,Красногорск
2,12,https://domodedovo.cian.ru/rent/flat/162604279/,41,"Московская область, Домодедовский район, Домодедово городской округ, Домодедово, м. Домодедовская, Дружба мкр, район Южный, улица Лунная, 25",22e3,536.5853658536586,Домодедово городской округ
2,4,https://khimki.cian.ru/rent/flat/155985609/,38,"Московская область, Химки городской округ, Химки, м. Планерная, Сходня мкр, район Сходня, улица Фрунзе, 12",22e3,578.9473684210526,Химки
2,3,https://dmitrov.cian.ru/rent/flat/159067957/,32,"Московская область, Дмитровский район, Габовское с/пос, д. Рыбаки, 2",22e3,687.5,Габовское с/пос
1,17,https://www.cian.ru/rent/flat/164164323/,44,"Московская область, м. Жулебино, Люберцы городской округ, Красково пгт, улица Карла Маркса, 81",22e3,500,Люберцы городской округ
1,5,https://odintsovo.cian.ru/rent/flat/164537866/,33,"Московская область, Одинцовский район, Одинцово, м. Кунцевская, район микрорайон 1, Садовая улица, 10",22e3,666.6666666666666,Одинцово
12,14,https://krasnogorsk.cian.ru/rent/flat/160081546/,36,"Московская область, Красногорский район, Красногорск, район Чернево, улица Карбышева, 33к1",22e3,611.1111111111111,Красногорск
15,16,https://odintsovo.cian.ru/rent/flat/163593547/,37,"Московская область, Одинцовский район, Одинцово, м. Славянский бульвар, район микрорайон 8, Комсомольская улица, 20",22e3,594.5945945945946,Одинцово
8,14,https://shchyolkovo.cian.ru/rent/flat/164263171/,41,"Московская область, Щелковский район, Щелково, м. Щелковская, Пролетарский проспект",22e3,536.5853658536586,Щелково
10,10,https://krasnogorsk.cian.ru/rent/flat/163917866/,35,"Московская область, Красногорский район, Красногорск, м. Тушинская, Чернево-2 мкр, район Чернево, улица Братьев Горожанкиных, 18",22e3,628.5714285714286,Красногорск
6,17,https://dolgoprudny.cian.ru/rent/flat/164044624/,43,"Московская область, Долгопрудный городской округ, Долгопрудный, м. Речной вокзал, Лихачевский проспект, 68к5",22e3,511.6279069767442,Долгопрудный
3,9,https://domodedovo.cian.ru/rent/flat/162890431/,45,"Московская область, Домодедовский район, Домодедово городской округ, Домодедово, район Центральный, улица Кирова, 3к1",22e3,488.8888888888889,Домодедово городской округ
3,16,https://balashikha.cian.ru/rent/flat/164507105/,45,"Московская область, Балашихинский район, Балашиха городской округ, Балашиха, Железнодорожный мкр, улица Юбилейная, 4к5",22e3,488.8888888888889,Балашиха городской округ
2,2,https://mytishchi.cian.ru/rent/flat/153160289/,30,"Московская область, Мытищинский район, Мытищи городской округ, Мытищи, район Восточная Перловка, Линейный переулок",22e3,733.3333333333334,Мытищи городской округ
8,14,https://krasnogorsk.cian.ru/rent/flat/162071582/,37,"Московская область, Красногорский район, Красногорск, м. Тушинская, район Чернево, улица Карбышева, 33",22e3,594.5945945945946,Красногорск
2,25,https://balashikha.cian.ru/rent/flat/164649828/,25,"Московская область, Балашихинский район, Балашиха городской округ, Балашиха, район микрорайон 22, улица Свердлова, 54",22e3,880,Балашиха городской округ
17,18,https://krasnogorsk.cian.ru/rent/flat/163966667/,41,"Московская область, Красногорский район, Красногорск, Чернево-2 мкр, район Чернево, улица Вилора Трифонова, 8",22e3,536.5853658536586,Красногорск
3,9,https://reutov.cian.ru/rent/flat/163633548/,32,"Московская область, Реутов, м. Новогиреево, улица Некрасова, 12",22e3,687.5,м. Новогиреево
4,5,https://reutov.cian.ru/rent/flat/164059985/,42,"Московская область, Реутов, м. Новокосино, улица Гагарина, 6",22e3,523.8095238095239,м. Новокосино
2,16,https://balashikha.cian.ru/rent/flat/164222505/,45,"Московская область, Балашихинский район, Балашиха городской округ, Балашиха, Железнодорожный мкр, улица Юбилейная, 4к5",22e3,488.8888888888889,Балашиха городской округ
5,9,https://dzerzhinsky.cian.ru/rent/flat/164153694/,36,"Московская область, Дзержинский, улица Лермонтова, 5",22e3,611.1111111111111,улица Лермонтова
17,17,https://krasnogorsk.cian.ru/rent/flat/163695494/,43,"Московская область, Красногорский район, Красногорск, м. Мякинино, район Брусчатый, Лесная улица, 10",22e3,511.6279069767442,Красногорск
12,16,https://podolsk.cian.ru/rent/flat/158567169/,36,"Московская область, Подольск городской округ, Подольск, район Южный, Молодежная улица, 6",22e3,611.1111111111111,Подольск
5,16,https://vidnoye.cian.ru/rent/flat/164396801/,36,"Московская область, Ленинский район, Видное, м. Домодедовская, Жуковский проезд, 7",22e3,611.1111111111111,Видное
1,5,https://krasnogorsk.cian.ru/rent/flat/164136539/,36,"Московская область, Красногорский район, Красногорск, Опалиха мкр, район Опалиха, улица Геологов, 5",2e4,555.5555555555555,Красногорск
5,9,https://balashikha.cian.ru/rent/flat/164693499/,35,"Московская область, Балашихинский район, Балашиха городской округ, Балашиха, м. Щелковская, район Новый свет, Звездная улица, 8",2e4,571.4285714285714,Балашиха городской округ
6,17,https://ramenskoye.cian.ru/rent/flat/164522401/,43,"Московская область, м. Котельники, Раменский район, д. Островцы, Баулинская улица, 3",2e4,465.1162790697674,Раменский район
3,3,https://solnechnogorsk.cian.ru/rent/flat/164606245/,41,"Московская область, м. Митино, Солнечногорский район, д. Брехово, Зеленая улица",22e3,536.5853658536586,Солнечногорский район
3,3,https://vidnoye.cian.ru/rent/flat/146767474/,38,"Московская область, Ленинский район, Видное, м. Домодедовская, Заводская улица",22e3,578.9473684210526,Видное
3,5,https://vidnoye.cian.ru/rent/flat/155099736/,32,"Московская область, Ленинский район, Видное, проспект Ленинского Комсомола, 64",22e3,687.5,Видное
7,16,https://vidnoye.cian.ru/rent/flat/156860873/,36,"Московская область, Ленинский район, Видное, проспект Ленинского Комсомола, 2к1",22e3,611.1111111111111,Видное
2,5,https://vidnoye.cian.ru/rent/flat/157628925/,32,"Московская область, Ленинский район, Видное, проспект Ленинского Комсомола, 28",22e3,687.5,Видное
2,4,https://www.cian.ru/rent/flat/164058007/,38,"Московская область, Истра городской округ, д. Исаково, улица Рябиновая, 4",22e3,578.9473684210526,д. Исаково
16,23,https://vidnoye.cian.ru/rent/flat/158907806/,42,"Московская область, Ленинский район, д. Дрожжино, улица Южная, 13",22e3,523.8095238095239,д. Дрожжино
3,5,https://vidnoye.cian.ru/rent/flat/156374518/,33,"Московская область, Ленинский район, Видное, проспект Ленинского Комсомола, 18",22e3,666.6666666666666,Видное
2,9,https://golitsyno.cian.ru/rent/flat/158455582/,40,"Московская область, Одинцовский район, Голицыно, Советская улица, 52к2",22e3,550,Голицыно
